source_url,anchor_text,link_url,rel,nofollow,context
https://pu.edu.pk/page/show/contact-us.html,Conferences,https://pu.edu.pk/home/conferences,a4,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Admission,https://pu.edu.pk/home/more/4,,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Apply Online (On-Campus Programs),http://111.68.103.22/admissions/,a5,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,BS Admission Related FAQs,https://pu.edu.pk/regulations/contents/bs-admission-related-faqs.html,a5,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Notices,https://pu.edu.pk/home/admission_notices,a5,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Regulations,https://pu.edu.pk/regulations/,a5,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Language Proficiency,https://pu.edu.pk/regulations/contents/language-proficiency.html,a5,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Merit Calculator,http://journals.pu.edu.pk/old/fee/basicadmission/calculator/,a5,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Merit of Last Year 2023,https://pu.edu.pk/downloads/Merit-of-Last-Year-2023.pdf,a5,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Merit Lists,http://admissions.pu.edu.pk/admissions/applicant/meritlist,a5,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Examination,https://pu.edu.pk/home/more/2,,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Online Form Submission,http://116.58.20.164/exams/,a6,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Schedules,https://pu.edu.pk/home/schedules,a6,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Date Sheets,https://pu.edu.pk/home/datesheets/,a6,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Download Roll No. Slip,https://pu.edu.pk/splash/allied,a6,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Results,https://pu.edu.pk/home/results/,a6,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Download Result Card,https://pu.edu.pk/splash/resultcard,a6,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
